WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,binom_prob,GeneratedSentence
future,past,future and past,past and future,283153,,,no,0,0,0,0,0,-1,-0.107364339,-1,-1,-1,-0.457867301,-0.34817432,1,0.3658240159409882,0.1356396436117714,0.0119686500712888,0.1136597292899573,0.1605389637324076,92,0,past and future,0.0050297172048149,The museum exhibit explores the past and future of space travel.
goods,services,goods and services,services and goods,1553253,,,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.4925981149999999,0.163859347,1,3.24168096590654,0.9602660946447727,0.0089291149759382,0.9403113970155018,0.9749904571999912,7,1,goods and services,0.0275908195835129,The report analyzes the impact of goods and services on the economy.
engineers,scientists,engineers and scientists,scientists and engineers,229487,,,no,0,0,0,0,0,-1,-0.243281692,0,2,1,-0.2489748869999999,-0.263593319,1,0.2443093800250357,0.2609060376118779,0.0142127484043003,0.2340874788931652,0.2899797636404356,100,1,engineers and scientists,0.004076434691426,The conference was attended by engineers and scientists from around the world.
father,mother,father and mother,mother and father,1590868,,,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,1,father and mother,0.0282589841894295,The father and mother attended the ceremony.
arms,legs,arms and legs,legs and arms,667976,,,no,0,1,0,0,0,0,0.779154987,0,0,0,0.336992646,0.1051687369999999,1,1.237169499805718,0.8302367469814647,0.0124055041699752,0.8051593062788397,0.8536303900499871,15,0,legs and arms,0.0118654239213551,The sculpture features legs and arms made of bronze.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
colonel,mrs.,colonel and mrs.,mrs. and colonel,18072,,,no,0,0,0,1,0,0,-1.318277379,0,0,0,0.497565294,0.0903437369999999,1,-0.234392530908723,0.823623106103619,0.0151327998646455,0.792636803299862,0.8518799391977362,106,0,mrs. and colonel,0.0003210174334208,The invitation was addressed to mrs. and colonel.
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,0.0216372358054233,The report specifies the time and place of the meeting.
turns,twists,turns and twists,twists and turns,126594,,,no,0,0,0,0,-1,0,3.028898935,0,0,0,-0.432951009,0.06354019,1,0.0113312293653983,0.2375892024456086,0.019364362009977,0.2007366252041234,0.2765343621860119,136,0,twists and turns,0.0022487207263435,The novel is full of twists and turns.
life,religion,life and religion,religion and life,20659,,,no,0,0,1,0,0,0,2.068742465,1,1,1,0.068468948,0.254041655,1,-0.2285348488919047,0.6311283703339211,0.0173104914653355,0.595701057370774,0.6637355679004271,105,0,religion and life,0.0003669709582249,The study examines the relationship between religion and life in modern societies.
friends,relations,friends and relations,relations and friends,83205,,,no,0,0,-1,0,0,0,0.218318519,1,1,1,0.17413016,0.0109601929999999,1,-0.0869134420794133,0.6399298369628534,0.0112156198432678,0.6178801877884362,0.6618032558939523,159,1,friends and relations,0.0014779911215019,The study examined the impact of friends and relations on mental health.
b,c,b and c,c and b,617842,,,no,0,0,0,0,0,1,-0.063063001,0,0,0,0.4447107839999999,0.284619268,1,1.1236522867283438,0.8991523683553344,0.0101229349857166,0.8783050043064344,0.9178258181294762,72,1,b and c,0.0109748812029442,The study focuses on b and c as the primary factors.
female,male,female and male,male and female,1742846,,,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.0309586072248675,The study compared male and female participants.
joy,pleasure,joy and pleasure,pleasure and joy,28376,,,no,0,0,0,0,0,0,-0.245119815,1,1,1,0.158901889,0.106190356,1,-0.2110614309855319,0.6504054070857394,0.0104657290126132,0.6296270981754413,0.6706986645205406,43,0,pleasure and joy,0.0005040499496873,The festival brought pleasure and joy to the community.
faith,life,faith and life,life and faith,44519,,,no,0,0,-1,0,0,0,-1.948566279,0,0,0,0.196242054,-0.153172702,1,-0.1745092234874657,0.6058131021579805,0.0198768539471997,0.5675892398184649,0.6457771048828398,184,0,life and faith,0.0007908020760548,She devoted her work to exploring the relationship between life and faith.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.040297084652965,The photograph was printed in black and white.
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,0.0245195360921506,The company invested heavily in research and development.
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.0085276384073272,The therapist recorded the patient's thoughts and feelings during the session.
north,south,north and south,south and north,1532336,,,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.0272192657070817,The climate varies between north and south.
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,1,pepper and salt,0.0147619525704202,The recipe calls for pepper and salt.
arms,hands,arms and hands,hands and arms,194013,,,no,0,1,-1,0,0,0,-0.600841744,0,0,0,-0.047190137,-0.040048423,1,0.1639864531349656,0.4668984426014493,0.0085354985999895,0.4501355201578475,0.4836168976196177,102,0,hands and arms,0.0034463012013214,The therapist examined the patient's hands and arms.
boys,girls,boys and girls,girls and boys,1835429,,,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.0326031820941904,The school organized a field trip for boys and girls.
paper,pen,paper and pen,pen and paper,86400,,,no,0,0,-1,0,0,0,1.990505307,-1,-1,-1,-0.271458333,-0.15634892,1,-0.0796790802534626,0.2845258494293052,0.0122170509126697,0.2610655997340688,0.3087548823130827,157,0,pen and paper,0.0015347447016136,She prefers pen and paper for taking notes.
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.0085276384073272,The therapist encouraged her to explore her thoughts and feelings.
moon,sun,moon and sun,sun and moon,322714,,,no,0,0,-1,0,0,0,-0.935454654,0,0,0,-0.410639142,-0.127858281,1,0.4554010388506702,0.1873977852500348,0.0125214399781706,0.1636652652659227,0.2127749215358554,88,0,sun and moon,0.0057324490930156,The photograph shows the sun and moon together in the sky.
beauty,truth,beauty and truth,truth and beauty,77484,,,no,0,-1,0,0,0,0,-0.812020909,-1,-1,-1,-0.174306954,-0.198397435,1,-0.0998673650860686,0.335183559796606,0.0130769822844769,0.310241181315556,0.361647475720884,162,0,truth and beauty,0.0013763675747665,The exhibition explored truth and beauty in modern art.
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,0.0184898545559393,The company announced a new investment in oil and gas.
men,officers,men and officers,officers and men,457386,,,no,0,0,0,-1,0,0,1.961113083,2,2,1,-0.409400375,0.0369168739999999,1,0.7603356165734958,0.2034753298264612,0.0169642036946063,0.1713519437201628,0.2377590907482828,79,0,officers and men,0.0081246613436604,The report highlighted the contributions of officers and men during the operation.
democracy,liberty,democracy and liberty,liberty and democracy,29095,,,no,1,0,0,0,0,0,-0.074833996,0,0,0,-0.116841382,0.050529461,1,-0.2094334165401928,0.4453207474575759,0.0117391429478033,0.4221345030019042,0.468194317516963,212,1,democracy and liberty,0.0005168217256186,The constitution guarantees democracy and liberty for all citizens.
July,June,July and June,June and July,154093,,,no,0,0,0,0,0,-1,-0.100152406,0,0,0,-0.49857878,-0.282096646,1,0.0735965551406149,0.1427654588164873,0.0119257814107849,0.1205975136613633,0.1671944573961016,125,0,June and July,0.0027371923067795,The conference will be held in June and July.
boys,girls,boys and girls,girls and boys,1835429,,,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.0326031820941904,The school organized a field trip for boys and girls.
feet,hands,feet and hands,hands and feet,574548,,,no,0,-1,0,0,0,0,-0.043844078,0,0,0,-0.382257009,-0.0780193209999999,1,1.025622721503709,0.1852998220935968,0.0141564407709284,0.158470358720084,0.2139767221909053,73,1,feet and hands,0.0102058391067444,The artist carefully painted the statue's feet and hands.
boys,girls,boys and girls,girls and boys,1835429,,,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.0326031820941904,The school organized a field trip for boys and girls.
blood,flesh,blood and flesh,flesh and blood,556220,,,no,0,-1,0,0,0,0,1.713790461,0,0,0,-0.47360397,-0.0309239119999999,1,0.9841230709415733,0.1465994067332773,0.0144502670040154,0.1197149429383399,0.1762126462405025,75,0,flesh and blood,0.0098802742816151,The documentary shows the harsh reality of flesh and blood on the battlefield.
comings,goings,comings and goings,goings and comings,141234,,,no,0,-1,0,0,0,1,-0.472771528,0,0,0,0.412860926,0.215477416,1,0.0444802300326652,0.8264734924855942,0.0118327883081897,0.8024278006724835,0.8485754280105221,130,1,comings and goings,0.0025087746896724,The manager noted the comings and goings of employees during the shift.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
fall,winter,fall and winter,winter and fall,174361,,,no,0,0,0,0,0,1,0.501224005,1,1,1,0.486579568,0.3576233669999999,1,0.1194889011463639,0.8790257615802652,0.0111826971214319,0.8559087988246353,0.8995391986262459,27,1,fall and winter,0.0030972178346997,The temperatures drop during fall and winter.
goods,services,goods and services,services and goods,1553253,,,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.4925981149999999,0.163859347,1,3.24168096590654,0.9602660946447727,0.0089291149759382,0.9403113970155018,0.9749904571999912,7,1,goods and services,0.0275908195835129,The report analyzes the impact of goods and services on the economy.
faith,love,faith and love,love and faith,130104,,,no,0,0,-1,0,0,0,-1.022993206,0,0,0,0.190178626,-0.130075839,1,0.0192788381319356,0.6170828588584238,0.0179310094006255,0.5825989805918766,0.6529820624788155,133,1,faith and love,0.0023110697298465,The community thrives on faith and love.
fall,rise,fall and rise,rise and fall,746325,,,no,0,-1,0,0,0,0,0.334721403,0,0,0,-0.470051921,-0.067965168,1,1.4145732602756422,0.1245054483981924,0.0141110634069529,0.098571711474342,0.1539915536431431,14,1,fall and rise,0.0132571567063867,The fall and rise of the company were evident in its stock chart.
influence,power,influence and power,power and influence,314032,,,no,0,0,0,-1,0,0,-1.060110212,-1,-1,0,-0.311098869,-0.136521802,1,0.4357425946025001,0.2429594319404333,0.0121517174582397,0.2198004065849767,0.267229593335421,21,0,power and influence,0.005578228566402,The committee examined the relationship between power and influence in modern politics.
prose,verse,prose and verse,verse and prose,173062,,,no,0,0,0,0,0,0,-0.658037344,0,0,0,0.1567068449999999,-0.0137815239999999,1,0.1165476066199446,0.629313673309368,0.0112629143165582,0.6073963794425096,0.6514803338679871,121,1,prose and verse,0.0030741433744289,The workshop will explore both prose and verse.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
father,mother,father and mother,mother and father,1590868,,,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,0,mother and father,0.0282589841894295,The mother and father attended the ceremony.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
day,night,day and night,night and day,1876827,,,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,1,day and night,0.0333385450705492,The factory operates day and night.
minerals,vitamins,minerals and vitamins,vitamins and minerals,179421,,,no,0,0,0,0,0,0,0.779337841,0,0,0,-0.357775846,0.025200956,1,0.1309461377157882,0.2651985943523782,0.0166080588290928,0.2334071466800217,0.2985894570080558,26,0,vitamins and minerals,0.0031870998739377,The dietitian emphasized the importance of vitamins and minerals for overall health.
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,0.0006675570085757,0.9977925747444234,0.9999577683015028,1,1,men and women,0.1355025919422208,The study surveyed men and women across the country.
