WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,binom_prob
gas,oil,gas and oil,oil and gas,1040905,NA,NA,no,0,-1,0,0,0,0,-0.310324221,0,0,0,-0.414552241,-0.085058577,1,2.0815836849042952,0.1243538501992748,0.0161351598344625,0.095138763357124,0.1584833912382707,12,0,oil and gas,0.018489854555939385
body,face,body and face,face and body,97417,NA,NA,no,0,-1,0,-1,0,0,0.123632417,-1,-1,-1,-0.326375273,-0.27387252,1,-0.0547335515409436,0.2269387505080386,0.0138732610120979,0.2007298554408624,0.2551293807611977,148,0,face and body,0.0017304424143182585
face,figure,face and figure,figure and face,57306,NA,NA,no,0,1,0,0,0,0,-0.267431233,1,1,1,0.4229749069999999,0.180285429,1,-0.14555592625165,0.8137344160498141,0.0128473935006453,0.7874986761407499,0.8378548758376967,173,0,figure and face,0.0010179407392438909
city,county,city and county,county and city,315000,NA,NA,no,0,0,0,0,0,1,0.829040122,0,0,0,0.321015873,0.300533249,1,0.4379344137723029,0.8183132112599492,0.0127725321642568,0.7924225074414808,0.8422275148724956,89,1,city and county,0.005595423391299788
politics,religion,politics and religion,religion and politics,162465,NA,NA,no,0,0,0,0,0,0,-0.148048443,-1,1,1,-0.1479303229999999,0.037898404,1,0.0925530738282077,0.4133563709531273,0.0120677986608685,0.3896025176007176,0.4369388135319593,124,0,religion and politics,0.0028859062262460954
bone,muscle,bone and muscle,muscle and bone,59672,NA,NA,no,0,0,0,0,0,0,0.082950192,1,1,1,0.063346293,0.114658985,1,-0.1401986492312433,0.5910569972610339,0.0104032687562168,0.5703389063853124,0.611209608885345,170,0,muscle and bone,0.0010599685860496538
farms,fields,farms and fields,fields and farms,11526,NA,NA,no,0,0,1,0,0,0,-1.339680848,0,0,0,-0.0632483079999999,0.0765561999999999,1,-0.2492144816169149,0.490592541565326,0.0112659907283271,0.4681725365755851,0.5122784873275285,275,1,farms and fields,2.0473920637498845e-4
location,size,location and size,size and location,104236,NA,NA,no,0,0,1,0,0,0,-0.889509419,-1,-1,-1,-0.1865958019999999,-0.021018794,1,-0.0392934534842432,0.372594427849434,0.0113102383201371,0.3506738710086024,0.3951425406343386,145,1,location and size,0.0018515700083032531
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
day,night,day and night,night and day,1876827,NA,NA,no,0,1,0,0,0,0,0.8583704,0,0,0,0.197528861,0.107221499,1,3.974341808933193,0.8287552251780391,0.0220035345971349,0.7832750022518573,0.869033433177916,3,0,night and day,0.03333854507054923
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
body,head,body and head,head and body,172950,NA,NA,no,0,-1,0,0,0,0,-0.02865665,-1,-1,-1,-0.348858051,-0.180189488,1,0.116294007707736,0.226398881394888,0.0123825816348311,0.2028537760199568,0.2512956665570773,122,0,head and body,0.003072153890556503
b,c,b and c,c and b,617842,NA,NA,no,0,0,0,0,0,1,-0.063063001,0,0,0,0.4447107839999999,0.284619268,1,1.1236522867283438,0.8991523683553344,0.0101229349857166,0.8783050043064344,0.9178258181294762,72,0,c and b,0.010974881202944266
blood,flesh,blood and flesh,flesh and blood,556220,NA,NA,no,0,-1,0,0,0,0,1.713790461,0,0,0,-0.47360397,-0.0309239119999999,1,0.9841230709415733,0.1465994067332773,0.0144502670040154,0.1197149429383399,0.1762126462405025,75,1,blood and flesh,0.009880274281615137
development,research,development and research,research and development,1380352,NA,NA,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,-0.480749838,-0.27068725,1,2.8501853809085125,0.0587070409075365,0.0119937015429323,0.0384867218829944,0.0852750803503034,9,0,research and development,0.02451953609215062
ice,snow,ice and snow,snow and ice,278789,NA,NA,no,0,1,0,0,0,0,0.196347167,0,0,0,-0.090582842,0.0899561509999999,1,0.3559427154688603,0.4689291970010429,0.0131000077458358,0.4428882897585914,0.4941513066409892,94,1,ice and snow,0.00495219838678437
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,NA,NA,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.008527638407327212
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
head,shoulders,head and shoulders,shoulders and head,252972,NA,NA,no,0,1,0,0,0,0,2.26344126,1,1,1,0.4552124349999999,0.23687985,1,0.2974859019287763,0.8607808438136094,0.0107448237402548,0.8389415471074866,0.8807669278453938,97,1,head and shoulders,0.004493604590932984
sailors,soldiers,sailors and soldiers,soldiers and sailors,149549,NA,NA,no,0,0,1,0,0,0,-1.82489864,0,0,0,-0.383529813,0.0636480409999999,1,0.0633076849881518,0.2624082963618523,0.0187646723007033,0.2263581859402915,0.2998567344191757,126,1,sailors and soldiers,0.0026564761039539427
pad,pencil,pad and pencil,pencil and pad,35363,NA,NA,no,0,0,-1,0,0,0,-0.546357954,1,1,1,0.2996210729999999,-0.0097885129999999,1,-0.1952409345605187,0.7078469614286108,0.0155245287985954,0.67701438489908,0.7379230320941784,196,0,pencil and pad,6.281617694810616e-4
radio,television,radio and television,television and radio,651263,NA,NA,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.244326025,0.0084331119999999,1,1.19932665498659,0.7480529318890369,0.014005829474888,0.7201550106479521,0.7749540649869351,71,1,radio and television,0.011568546743136742
north,south,north and south,south and north,1532336,NA,NA,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.4390120709999999,0.1108186749999999,1,3.194319104775581,0.9424963565428632,0.0113710675834007,0.9175534698853174,0.9617457215078572,8,1,north and south,0.027219265707081754
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,NA,NA,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.008527638407327212
minerals,vitamins,minerals and vitamins,vitamins and minerals,179421,NA,NA,no,0,0,0,0,0,0,0.779337841,0,0,0,-0.357775846,0.025200956,1,0.1309461377157882,0.2651985943523782,0.0166080588290928,0.2334071466800217,0.2985894570080558,26,1,minerals and vitamins,0.0031870998739377755
future,past,future and past,past and future,283153,NA,NA,no,0,0,0,0,0,-1,-0.107364339,-1,-1,-1,-0.457867301,-0.34817432,1,0.3658240159409882,0.1356396436117714,0.0119686500712888,0.1136597292899573,0.1605389637324076,92,1,future and past,0.005029717204814949
months,years,months and years,years and months,125753,NA,NA,no,0,0,0,0,0,1,-1.537043183,0,0,0,0.392861403,0.256353118,1,0.0094269732478319,0.8227294300080077,0.0121716255952411,0.7979112694661255,0.8454590807433954,137,1,months and years,0.0022337818340511816
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,NA,NA,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.2936848469999999,0.1862856149999999,1,-0.1254400982511036,0.7535064672889825,0.0123194545642527,0.7288619519217185,0.7769086743332634,32,1,sunrise and sunset,0.0011757494421274063
pepper,salt,pepper and salt,salt and pepper,831039,NA,NA,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,1,pepper and salt,0.014761952570420268
error,trial,error and trial,trial and error,454209,NA,NA,no,0,-1,0,0,0,-1,-0.045549711,0,0,0,-0.49951344,-0.3317637,1,0.7531420117155786,0.10671423991231,0.0107275232411474,0.0870981054512844,0.1290189421563151,81,0,trial and error,0.008068227502028208
guidance,information,guidance and information,information and guidance,32507,NA,NA,no,0,0,0,0,0,-1,-2.597918587,2,0,0,-0.323730273,-0.278868466,1,-0.2017077068218379,0.2337914217029875,0.0144631397050112,0.2064210172956094,0.2630962382830217,201,0,information and guidance,5.774299307332769e-4
college,university,college and university,university and college,296202,NA,NA,no,0,0,0,-1,0,0,-0.730332132,3,1,0,0.3919622419999999,-0.0734372059999999,1,0.3953705534892918,0.7837157128991452,0.0171447309687618,0.7496476263934937,0.8165299218908686,91,1,college and university,0.0052615098392056504
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
female,male,female and male,male and female,1742846,NA,NA,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,-0.4263520699999999,-0.150667323,1,3.670971845927655,0.0688884976035871,0.0156736939761092,0.0429503136448915,0.1042322018245525,5,0,male and female,0.030958607224867526
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
black,white,black and white,white and black,2268565,NA,NA,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.332201855,-0.082472565,1,4.861344761350802,0.9217517281463764,0.0192589923236909,0.8784269557737162,0.9532033503249788,2,1,black and white,0.04029708465296509
goods,services,goods and services,services and goods,1553253,NA,NA,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.4925981149999999,0.163859347,1,3.24168096590654,0.9602660946447727,0.0089291149759382,0.9403113970155018,0.9749904571999912,7,1,goods and services,0.02759081958351292
father,mother,father and mother,mother and father,1590868,NA,NA,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.101676569,0.020166016,1,3.326851707716597,0.6863748208049598,0.0234139452426871,0.6401352416216487,0.7319502221586851,6,1,father and mother,0.02825898418942956
man,woman,man and woman,woman and man,731849,NA,NA,no,0,0,0,1,0,0,1.177898817,1,1,1,0.460577933,0.2461141909999999,1,1.3817956008726808,0.9101461906471664,0.0099120365767103,0.8895849619411716,0.9281915472599912,69,1,man and woman,0.01300001591587098
file,rank,file and rank,rank and file,500989,NA,NA,no,0,1,0,0,0,0,0.945394566,0,0,0,-0.499642707,0.1094722529999999,1,0.859064843082706,0.1619396449959189,0.0187929449547391,0.127264693658919,0.2004672867607742,77,0,rank and file,0.00889919228375838
gentlemen,ladies,gentlemen and ladies,ladies and gentlemen,501922,NA,NA,no,0,0,-1,1,0,0,-0.283997477,-1,-1,0,-0.40864716,0.0176318829999999,1,0.8611774125924437,0.1951646924420503,0.0163659759718066,0.164252929799902,0.2283357211826151,17,0,ladies and gentlemen,0.008915765394945943
pepper,salt,pepper and salt,salt and pepper,831039,NA,NA,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,-0.439249542,-0.231116138,1,1.6063891374974213,0.1108888845782801,0.0128459188158458,0.0874343450843807,0.1377662022092591,13,0,salt and pepper,0.014761952570420268
money,time,money and time,time and money,572131,NA,NA,no,0,0,0,0,0,0,-1.823941142,-1,-1,-1,-0.396630317,-0.150978794,1,1.0201499664072071,0.1650398934528705,0.0129851091984116,0.1404323544036421,0.191312270864679,74,0,time and money,0.01016290533424679
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
influence,power,influence and power,power and influence,314032,NA,NA,no,0,0,0,-1,0,0,-1.060110212,-1,-1,0,-0.311098869,-0.136521802,1,0.4357425946025001,0.2429594319404333,0.0121517174582397,0.2198004065849767,0.267229593335421,21,0,power and influence,0.00557822856640208
bacon,eggs,bacon and eggs,eggs and bacon,86914,NA,NA,no,0,0,1,0,0,0,-0.782577749,-1,-1,-1,0.143831834,-0.018121347,1,-0.0785152423885053,0.6115801822422143,0.0112292676006502,0.5896701137984274,0.6336989344188277,156,1,bacon and eggs,0.0015438750115283485
groups,individuals,groups and individuals,individuals and groups,441733,NA,NA,no,0,-1,0,0,0,0,0.599729376,4,2,1,-0.247854473,0.112101023,1,0.7248929043163422,0.3357690600225592,0.0193115358238825,0.2981495014062515,0.373495318396514,19,1,groups and individuals,0.007846613209235014
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
family,neighborhood,family and neighborhood,neighborhood and family,17862,NA,NA,no,0,0,1,0,0,0,2.506852869,0,-2,-1,0.336244542,0.146849101,1,-0.2348680288691141,0.7610598935832136,0.0130058469070975,0.7347815666471356,0.7857440634637795,246,1,family and neighborhood,3.172871511599899e-4
man,woman,man and woman,woman and man,731849,NA,NA,no,0,0,0,1,0,0,1.177898817,1,1,1,0.460577933,0.2461141909999999,1,1.3817956008726808,0.9101461906471664,0.0099120365767103,0.8895849619411716,0.9281915472599912,69,1,man and woman,0.01300001591587098
wisdom,wit,wisdom and wit,wit and wisdom,43515,NA,NA,no,0,0,0,0,-1,0,0.974196223,-1,-1,-1,-0.406400092,-0.1008822509999999,1,-0.1767825565933356,0.2279160412351136,0.0145508883813722,0.2005919257849707,0.2573277023255108,185,0,wit and wisdom,7.729677741981279e-4
days,nights,days and nights,nights and days,445957,NA,NA,no,0,1,0,0,0,0,2.673166742,0,0,0,0.414446909,0.153089381,1,0.7344572061482093,0.8534433201299028,0.0109184415499903,0.83129590319699,0.8740301508918107,84,1,days and nights,0.007921645172425015
rock,roll,rock and roll,roll and rock,248992,NA,NA,no,0,0,0,0,0,0,0.851796527,0,0,0,0.49720473,0.0271619379999999,1,0.2884740834413636,0.8463964787030306,0.0137341857523714,0.8184768575679132,0.8719986347772657,98,1,rock and roll,0.004422906860465133
radio,television,radio and television,television and radio,651263,NA,NA,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.244326025,0.0084331119999999,1,1.19932665498659,0.7480529318890369,0.014005829474888,0.7201550106479521,0.7749540649869351,71,1,radio and television,0.011568546743136742
power,scope,power and scope,scope and power,14744,NA,NA,no,0,0,0,1,0,0,2.524288519,-1,-1,-1,-0.1183532279999999,0.0843993189999999,1,-0.2419280414429214,0.4546073003569576,0.0134415507896344,0.4277397324131449,0.4805595860785812,260,0,scope and power,2.6190134121055264e-4
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
radio,television,radio and television,television and radio,651263,NA,NA,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.244326025,0.0084331119999999,1,1.19932665498659,0.7480529318890369,0.014005829474888,0.7201550106479521,0.7749540649869351,71,1,radio and television,0.011568546743136742
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,NA,NA,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,-0.348635205,-0.081661731,1,0.8117029819517483,0.214431436929273,0.0135970704302857,0.18836636838525,0.2417659040579504,18,0,thoughts and feelings,0.008527638407327212
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
boys,girls,boys and girls,girls and boys,1835429,NA,NA,no,0,0,0,1,0,0,0.056064285,0,0,0,0.382519564,0.1258780029999999,1,3.8806053110080896,0.9391975816403516,0.0128405188909181,0.911040292982693,0.9607473237053664,4,1,boys and girls,0.03260318209419041
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
place,time,place and time,time and place,1218090,NA,NA,no,0,1,0,0,0,0,-1.106275998,0,0,0,-0.361323055,0.0553675799999999,1,2.4827794282943008,0.1626514901204175,0.0225016764868558,0.1219718520101988,0.2106702941380819,10,0,time and place,0.02163723580542336
law,order,law and order,order and law,682080,NA,NA,no,0,1,0,0,0,1,-0.056705453,1,1,1,0.4852172769999999,0.387084889,1,1.2691048485359864,0.926438693979967,0.0093022128289324,0.9068621159500628,0.9431245926464216,70,1,law and order,0.012115956783294475
men,women,men and women,women and men,7628255,NA,NA,no,0,0,0,1,0,0,0.358413359,1,1,1,0.406428141,0.22889779,1,16.997162205773183,0.9994897777988272,6.675570085757e-4,0.9977925747444234,0.9999577683015028,1,1,men and women,0.13550259194222083
goods,services,goods and services,services and goods,1553253,NA,NA,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.4925981149999999,0.163859347,1,3.24168096590654,0.9602660946447727,0.0089291149759382,0.9403113970155018,0.9749904571999912,7,1,goods and services,0.02759081958351292
